94.2504,0.0008,-428.0336,0.157571
94.4049,0.0041,-428.5023,0.158072
94.5746,0.0000,-429.0076,0.158628
94.7310,-0.0083,-429.4779,0.159131
94.8860,-0.0121,-429.9541,0.159639
95.0430,-0.0119,-430.4250,0.160153
95.2021,-0.0182,-430.8893,0.160667
95.3601,-0.0293,-431.3616,0.161177
95.5321,-0.0385,-431.8803,0.161734
95.6904,-0.0454,-432.3541,0.162256
95.8345,-0.0517,-432.7852,0.162722
96.0075,-0.0596,-433.3039,0.163288
96.1524,-0.0658,-433.7369,0.163767
96.3258,-0.0736,-434.2575,0.164333
96.4865,-0.0788,-434.7356,0.164852
96.6451,-0.0853,-435.2149,0.165373
96.8032,-0.0925,-435.6937,0.165899
96.9746,-0.0945,-436.2241,0.166472
97.1332,-0.0958,-436.7048,0.166997
97.2928,-0.0999,-437.1876,0.167521
97.4382,-0.1037,-437.6275,0.168001
97.5998,-0.1085,-438.1102,0.168522
97.7751,-0.1161,-438.6399,0.169092
97.9223,-0.1191,-439.0854,0.169577
98.0983,-0.1199,-439.6165,0.170149
98.2607,-0.1198,-440.1053,0.170672
98.4235,-0.1186,-440.5937,0.171205
98.5878,-0.1162,-441.0865,0.171736
98.7524,-0.1126,-441.5731,0.172263
98.9303,-0.1096,-442.1074,0.172842
99.0781,-0.1068,-442.5564,0.173312
99.2561,-0.1021,-443.0930,0.173894
99.4193,-0.0943,-443.5888,0.174420
99.5831,-0.0846,-444.0816,0.174952
99.7479,-0.0783,-444.5702,0.175479
99.9123,-0.0771,-445.0650,0.176010
100.0775,-0.0731,-445.5652,0.176537
100.2431,-0.0629,-446.0607,0.177067
100.4249,-0.0533,-446.5961,0.177649
100.5923,-0.0530,-447.0930,0.178176
100.7612,-0.0519,-447.5926,0.178710
100.9138,-0.0447,-448.0475,0.179196
101.0979,-0.0356,-448.5902,0.179786
101.2693,-0.0356,-449.0829,0.180315
101.4553,-0.0385,-449.6271,0.180902
101.6094,-0.0365,-450.0876,0.181391
101.7807,-0.0313,-450.5880,0.181939
101.9701,-0.0325,-451.1281,0.182528
102.1278,-0.0371,-451.5839,0.183023
102.3160,-0.0368,-452.1364,0.183613
102.4738,-0.0328,-452.5912,0.184114
102.6650,-0.0340,-453.1298,0.184703
102.8394,-0.0397,-453.6273,0.185245
103.0122,-0.0392,-454.1277,0.185781
103.1855,-0.0350,-454.6184,0.186317
103.3591,-0.0339,-455.1020,0.186848
103.5468,-0.0352,-455.6259,0.187415
103.7196,-0.0410,-456.1036,0.187939
103.8934,-0.0452,-456.5829,0.188456
104.0662,-0.0447,-457.0476,0.188962
104.2379,-0.0462,-457.5085,0.189469
104.4099,-0.0468,-457.9707,0.189958
104.5997,-0.0444,-458.4694,0.190498
104.7583,-0.0392,-458.8779,0.190943
104.9315,-0.0383,-459.3167,0.191418
105.1064,-0.0429,-459.7568,0.191892
105.2829,-0.0427,-460.1987,0.192367
105.4769,-0.0356,-460.6676,0.192866
105.6567,-0.0317,-461.0885,0.193325
105.8376,-0.0304,-461.5081,0.193785
106.0203,-0.0291,-461.9236,0.194238
106.2216,-0.0278,-462.3676,0.194725
106.4074,-0.0321,-462.7736,0.195164
106.5790,-0.0291,-463.1461,0.195567
106.7842,-0.0249,-463.5707,0.196040
106.9589,-0.0249,-463.9324,0.196434
107.1713,-0.0217,-464.3573,0.196915
107.3685,-0.0184,-464.7417,0.197330
107.5696,-0.0150,-465.1206,0.197757
107.7723,-0.0128,-465.4970,0.198179
107.9964,-0.0102,-465.9036,0.198644
108.2044,-0.0077,-466.2729,0.199060
108.3953,-0.0060,-466.6053,0.199431
108.6270,-0.0038,-467.0021,0.199895
108.8413,-0.0018,-467.3638,0.200315
109.0567,0.0003,-467.7242,0.200728
109.2726,0.0014,-468.0824,0.201137
109.4897,0.0018,-468.4411,0.201562
109.7081,0.0022,-468.7990,0.201979
109.9467,0.0027,-469.1868,0.202433
110.1481,-0.0000,-469.5111,0.202815
110.3710,-0.0030,-469.8674,0.203219
110.5957,-0.0068,-470.2212,0.203644
110.8217,-0.0120,-470.5769,0.204068
111.0730,-0.0163,-470.9701,0.204521
111.3008,-0.0241,-471.3277,0.204933
111.5274,-0.0242,-471.6768,0.205352
111.7589,-0.0295,-472.0310,0.205778
112.0187,-0.0257,-472.4255,0.206226
112.2543,-0.0221,-472.7757,0.206645
112.4703,-0.0195,-473.0981,0.207020
112.7090,-0.0164,-473.4513,0.207441
112.9487,-0.0139,-473.8051,0.207861
113.2106,-0.0127,-474.1890,0.208334
113.4523,-0.0133,-474.5425,0.208747
113.6953,-0.0139,-474.8953,0.209151
113.9397,-0.0148,-475.2476,0.209577
114.2080,-0.0157,-475.6314,0.210022
114.4327,-0.0151,-475.9564,0.210415
114.6821,-0.0091,-476.3069,0.210833
114.9522,-0.0042,-476.6831,0.211289
115.2061,-0.0044,-477.0376,0.211718
115.4627,-0.0037,-477.3865,0.212117
115.6959,-0.0598,-477.7082,0.212506
115.9820,-0.0543,-478.0865,0.212958
116.2663,-0.0471,-478.4637,0.213422
116.5799,-0.0385,-478.8673,0.213923
116.8529,-0.0319,-479.2078,0.214359
117.1480,-0.0206,-479.5789,0.214805
117.4335,-0.0332,-479.9539,0.215271
117.6823,-0.0297,-480.2604,0.215644
117.9560,-0.0261,-480.5938,0.216082
118.2301,-0.0236,-480.9246,0.216483
118.5044,-0.0226,-481.2518,0.216913
118.8029,-0.0229,-481.6054,0.217364
119.0766,-0.0246,-481.9268,0.217787
119.3251,-0.0269,-482.2169,0.218162
119.6561,0.0106,-482.5390,0.218617
119.9360,0.0205,-482.8456,0.219017
120.2048,0.0267,-483.1582,0.219418
120.4770,0.0330,-483.4673,0.219830
120.7461,0.0388,-483.7772,0.220227
121.0149,0.0434,-484.0824,0.220633
121.2838,0.0475,-484.3870,0.221026
121.5440,0.0417,-484.7413,0.221452
121.8355,0.0418,-485.0683,0.221878
122.1030,0.0420,-485.3649,0.222240
122.3464,0.0422,-485.6319,0.222595
122.6147,0.0423,-485.9234,0.222992
122.8834,0.0424,-486.2122,0.223351
123.1774,0.0425,-486.5244,0.223764
123.4480,0.0426,-486.8080,0.224136
123.7444,0.0428,-487.1139,0.224549
123.9675,0.0429,-487.3408,0.224834
124.2411,0.0429,-487.6154,0.225206
124.5410,0.0431,-487.9113,0.225589
124.8422,0.0432,-488.2031,0.225980
125.0943,0.0433,-488.4435,0.226289
125.3726,0.0434,-488.7051,0.226651
125.6772,0.0435,-488.9876,0.227032
125.9573,0.0436,-489.2446,0.227387
126.2383,0.0437,-489.4998,0.227735
126.5204,0.0437,-489.7532,0.228073
126.7783,0.0437,-489.9819,0.228412
127.0899,0.0437,-490.2538,0.228773
127.4039,0.0436,-490.5227,0.229171
127.6677,0.0435,-490.7444,0.229484
127.9602,0.0435,-490.9855,0.229818
128.2550,0.0433,-491.2234,0.230172
128.5795,0.0432,-491.4792,0.230555
128.8795,0.0432,-491.7098,0.230881
129.1823,0.0430,-491.9367,0.231233
129.4598,0.0429,-492.1395,0.231550
129.7955,0.0428,-492.3783,0.231916
130.1060,0.0426,-492.5928,0.232272
130.4190,0.0425,-492.8030,0.232599
130.7631,0.0423,-493.0275,0.232959
131.0520,0.0422,-493.2108,0.233263
131.3721,0.0421,-493.4086,0.233611
131.7240,0.0419,-493.6198,0.233960
132.0490,0.0417,-493.8094,0.234312
132.3464,0.0416,-493.9782,0.234608
132.7055,0.0413,-494.1766,0.234980
133.0670,0.0411,-494.3710,0.235352
133.4003,0.0410,-494.5455,0.235682
133.7051,0.0407,-494.7014,0.235987
134.0423,0.0406,-494.8696,0.236331
134.3815,0.0404,-495.0339,0.236659
134.7230,0.0401,-495.1948,0.236984
135.0666,0.0399,-495.3516,0.237324
135.4124,0.0397,-495.5043,0.237709
135.7922,0.0395,-495.6667,0.238081
136.1424,0.0393,-495.8114,0.238420
